Domain,Search Term,Position,Advertisers,Last seen date,Avg. Monthly Searches Local,Competition,Suggested bid,Estimated Clicks,Estimated Impressions,Estimated Cost,Estimated CTR,Estimated Average CPC,Estimated Average Position,Avg. Monthly Searches Global
personyze.com,ab testing tools,8,8,01/12/16,480,0.64,40.01,48,2998.31,333.55,0.016,7.02,1,1900
personyze.com,auto dealer landing page optimization,6,11,01/10/16,0,0,0,0,0,0,0,0,0,0
personyze.com,site target traffic web,12,12,01/10/16,0,0,0,0,0,0,0,0,0,0
personyze.com,behavioral targeting online,1,7,01/12/16,20,0.14,0,0,0,0,0,0,0,50
personyze.com,behavioral targetign,5,6,01/12/16,0,0,0,0,0,0,0,0,0,0
personyze.com,site targeted traffic web,13,13,01/11/16,10,0,0,0,0,0,0,0,0,10
personyze.com,facebook behavior targeting,3,10,01/12/16,20,0.1,0,0,0,0,0,0,0,30
personyze.com,personalize software,2,4,01/01/17,0,0,0,0,0,0,0,0,0,0
personyze.com,targeted messages,2,2,01/12/16,90,0.08,0,0,0,0,0,0,0,210
personyze.com,product recommendation campaigns,2,2,01/01/17,0,0,0,0,0,0,0,0,0,0
personyze.com,buy site targeted traffic web,7,13,01/11/16,10,0.43,0,0,0,0,0,0,0,10
personyze.com,website a b testing,6,9,01/12/16,50,0.77,14.8,0,824.83,0,0,0,1,110
personyze.com,content recommendation engine,7,9,01/11/16,70,0.85,19.16,0,163.71,0,0,0,1,170
personyze.com,web scraping dynamic content,11,12,01/10/16,10,0.4,13.71,0,0,0,0,0,0,30
personyze.com,category site targeted traffic web,7,8,01/11/16,10,0,0,0,0,0,0,0,0,10
personyze.com,menard geotargeting,3,3,01/09/16,0,0,0,0,0,0,0,0,0,0
personyze.com,audience targeting specialists,6,6,01/12/16,0,0,0,0,0,0,0,0,0,0
personyze.com,banner ads manager,11,12,01/11/16,0,0,0,0,0,0,0,0,0,0
personyze.com,leadpages competitors,6,13,01/12/16,70,0.6,8.02,0,59.22,0,0,0,1,110
personyze.com,recommender system,2,3,01/10/16,0,0,0,0,0,0,0,0,0,0
personyze.com,product recommendation engine,7,14,01/12/16,110,0.94,35.04,0,411.62,0,0,0,2,320
personyze.com,optimized landing pages,6,14,01/01/17,0,0,0,0,0,0,0,0,0,0
personyze.com,personalization engines,2,4,01/10/16,20,0.57,23.15,64,290.01,3353.36,0.222,52.08,1,30
personyze.com,dynamic content php,1,2,01/12/16,10,0.05,0,0,0,0,0,0,0,20
personyze.com,personalization websites,4,14,01/08/16,0,0,0,0,0,0,0,0,0,0
personyze.com,packaged goods landing page optimization,7,7,01/01/17,0,0,0,0,0,0,0,0,0,0
personyze.com,behavioral targeting facebook,2,2,01/12/16,10,0.14,0,0,0,0,0,0,0,50
personyze.com,custom content providers,2,5,01/10/16,0,0,0,0,0,0,0,0,0,0
personyze.com,dynamic landing page,7,11,01/12/16,0,0,0,0,0,0,0,0,0,0
personyze.com,ad rotators,3,5,01/11/16,0,0,0,0,0,0,0,0,0,0
personyze.com,behavioral targeting online advertising,2,10,01/01/17,10,0,0,0,0,0,0,0,0,10
personyze.com,geotargeting software,4,6,01/12/16,10,0.71,5.79,0,0,0,0,0,0,10
personyze.com,site targeted ads,8,8,01/09/16,10,0.57,0,0,0,0,0,0,0,10
personyze.com,building a recommendation engine,5,7,01/11/16,50,0.08,0,0,0,0,0,0,0,110
personyze.com,audience targeting solution,1,2,01/01/17,0,0,0,0,0,0,0,0,0,0
personyze.com,aandp geotargeting,3,7,01/01/17,0,0,0,0,0,0,0,0,0,0
personyze.com,behavioral target marketing,4,5,01/12/16,10,0.35,0,0,0,0,0,0,0,10
personyze.com,how to optimize landing pages,4,7,01/10/16,10,0.65,8.5,0,0,0,0,0,0,40
personyze.com,audience targeting estimate,3,4,01/10/16,0,0,0,0,0,0,0,0,0,0
personyze.com,personalization technology,1,7,01/12/16,70,0.39,14.45,0,384.92,0,0,0,1.05,110
personyze.com,HVAC landing page optimization,5,6,01/10/16,0,0,0,0,0,0,0,0,0,0
personyze.com,behavioural targeting advertising,3,14,01/09/16,0,0,0,0,0,0,0,0,0,0
personyze.com,audience targeting pricing,6,8,01/11/16,0,0,0,0,0,0,0,0,0,0
personyze.com,telecommunications landing page optimization,7,12,01/01/17,0,0,0,0,0,0,0,0,0,0
personyze.com,Best A/B Testing and Personalization Software,4,9,01/12/16,0,0,0,0,0,0,0,0,0,0
personyze.com,personalization technologies,2,3,01/11/16,0,0,0,0,0,0,0,0,0,0
personyze.com,alcohol distributor landing page optimization,13,13,01/09/16,0,0,0,0,0,0,0,0,0,0
personyze.com,highest converting landing pages,6,7,01/09/16,0,0,0,0,0,0,0,0,0,0
personyze.com,ad rotation software,14,14,01/12/16,10,1,19.17,0,0,0,0,0,0,10
personyze.com,best Personalization software,4,7,01/12/16,0,0,0,0,0,0,0,0,0,0
personyze.com,banner ad managers,6,9,01/10/16,0,0,0,0,0,0,0,0,0,0
personyze.com,facebook ad targeting,7,8,01/07/16,590,0.4,5.28,14,241.1,711.09,0.06,49.08,1,1300
personyze.com,dynamic content handling,1,2,01/01/17,0,0,0,0,0,0,0,0,0,0
personyze.com,dynamic content management system,3,12,01/12/16,10,0.49,11.04,0,0,0,0,0,0,30
personyze.com,increase site targeted traffic web,1,10,01/11/16,10,0,0,0,0,0,0,0,0,10
personyze.com,retail landing page optimization,5,10,01/12/16,0,0,0,0,0,0,0,0,0,0
personyze.com,onsite behavioral targeting,4,6,01/12/16,10,0.71,0,0,0,0,0,0,0,10
personyze.com,personalized websites,13,13,01/09/16,0,0,0,0,0,0,0,0,0,0
personyze.com,ab testing framework,3,4,01/12/16,110,0.21,22.82,0,203.03,0,0,0,1,260
personyze.com,geo targeting ip,5,7,01/10/16,10,0.86,0,0,0,0,0,0,0,10
personyze.com,personalization system,3,3,01/01/17,0,0,0,0,0,0,0,0,0,0
personyze.com,landing page optimizer,7,12,01/12/16,0,0,0,0,0,0,0,0,0,0
personyze.com,website a/b testing,6,8,01/01/17,0,0,0,0,0,0,0,0,0,0
personyze.com,sleepsource geotargeting,2,2,01/09/16,0,0,0,0,0,0,0,0,0,0
personyze.com,dynamic content management,1,4,01/11/16,10,0.4,0,0,63.45,0,0,0,1,30
personyze.com,ecommerce product recommendation tools,7,9,01/01/17,0,0,0,0,0,0,0,0,0,0
personyze.com,product recommendation emails,7,7,01/12/16,10,0.75,0,0,0,0,0,0,0,10
personyze.com,plumber landing page optimization,13,14,01/10/16,0,0,0,0,0,0,0,0,0,0
personyze.com,gift recommendation engine,1,6,01/01/17,10,0.23,0,0,0,0,0,0,0,20
personyze.com,dynamic content,1,1,01/10/16,480,0.03,0.06,0,1759.63,0,0,0,1,1300
personyze.com,landing page editor,8,8,01/11/16,20,0.86,0,0,0,0,0,0,0,170
personyze.com,content personalization,5,14,01/12/16,90,0.9,30.35,0,1091.31,0,0,0,1,260
personyze.com,automated product recommendations,6,12,01/12/16,10,0,0,0,0,0,0,0,0,10
personyze.com,dynamic content gallery,1,1,01/12/16,10,0.09,0,0,0,0,0,0,0,50
personyze.com,dynamic content html,1,3,01/12/16,10,0.06,0,0,363.77,0,0,0,1,50
personyze.com,geo targeting marketing,7,10,01/12/16,30,0.72,11.56,0,325.7,0,0,0,1,40
personyze.com,adwords quality score landing page,4,7,01/02/16,10,0.74,0,0,0,0,0,0,0,10
personyze.com,how to make landing page facebook,8,14,01/02/16,0,0,0,0,0,0,0,0,0,10
personyze.com,landing page of website,2,7,01/02/16,10,0.71,0,0,0,0,0,0,0,20
personyze.com,ppc landing page templates,2,15,01/02/16,10,0.89,9.52,0,0,0,0,0,0,40
personyze.com,landing page samples,7,7,01/02/16,0,0,0,0,0,0,0,0,0,0
personyze.com,landing page of a website,8,17,01/02/16,10,0.74,0,0,0,0,0,0,0,30
personyze.com,landing page site,8,22,01/02/16,0,0,0,0,0,0,0,0,0,0
personyze.com,facebook landing page code,5,6,01/02/16,10,0,0,0,0,0,0,0,0,10
personyze.com,twitter landing page,6,7,01/02/16,20,0.29,2.56,0,59.22,0,0,0,1,70
personyze.com,cheap landing page design,11,18,01/02/16,10,1,0,20,42.3,1804.14,0.474,90.01,1,20
personyze.com,landing pag,8,22,01/02/16,0,0,0,0,0,0,0,0,0,0
personyze.com,optimizing landing page,8,8,01/06/16,0,0,0,0,0,0,0,0,0,0
personyze.com,email landing pages,8,21,01/02/16,0,0,0,0,0,0,0,0,0,0
personyze.com,the best landing page,3,18,01/02/16,0,0,0,0,0,0,0,0,0,0
personyze.com,make fbml landing page,7,9,01/02/16,0,0,0,0,0,0,0,0,0,0
personyze.com,conversion landing page,8,21,01/02/16,50,0.85,17.59,0,84.6,0,0,0,1,170
personyze.com,site targeted,1,2,01/06/16,0,0,0,0,0,0,0,0,0,0
personyze.com,magazine target audience,1,1,01/02/16,20,0.23,25.89,0,143.82,0,0,0,1,90
personyze.com,advertising targets online,6,18,01/02/16,0,0,0,0,0,0,0,0,0,0
qubit.com,predictive analytics training,4,7,01/01/17,140,0.2,14.7,0,80.37,0,0,0,1,210
qubit.com,recommendation engine,9,9,01/01/17,720,0.37,10.16,36,3447.35,1707.15,0.01,47.94,1.02,2900
qubit.com,ab testing software,8,13,01/07/16,210,0.8,29.44,3,1091.31,316.1,0.003,102.27,1,390
qubit.com,real time marketing,5,7,01/01/17,390,0.71,46.67,12,1556.59,3457.92,0.008,290.99,1,2900
qubit.com,tag management,2,2,01/11/16,480,0.2,26.38,167,12867.29,14040.67,0.013,83.98,1,1600
qubit.com,split testing,4,8,01/04/16,880,0.17,15.66,102,8988.49,6363.66,0.011,62.15,1,3600
qubit.com,recommendations engine,4,5,01/01/17,0,0,0,0,0,0,0,0,0,0
qubit.com,ab testing tool,3,12,01/08/16,0,0,0,0,0,0,0,0,0,0
qubit.com,what is predictive analysis,8,8,01/01/17,70,0.23,25.88,11,1332.41,787.88,0.008,71.05,1,170
qubit.com,regensburg qubits systems,1,2,01/02/16,0,0,0,0,0,0,0,0,0,0
qubit.com,ab split tests,4,7,01/06/16,0,0,0,0,0,0,0,0,0,0
qubit.com,free split testing software,6,14,01/07/16,10,0.5,0,0,0,0,0,0,0,10
qubit.com,ab testing framework,5,8,01/05/16,110,0.21,22.82,0,203.03,0,0,0,1,260
qubit.com,split testing software,7,14,01/04/16,70,0.86,31.94,0,1010.94,0,0,0,1,170
qubit.com,a-b testing,6,15,01/02/16,0,0,0,0,0,0,0,0,0,0
qubit.com,website a b testing,4,14,01/05/16,50,0.77,14.8,0,824.83,0,0,0,1,110
qubit.com,split testing tool,6,14,01/05/16,0,0,0,0,0,0,0,0,0,0
qubit.com,a b split testing,4,20,01/02/16,0,0,0,0,0,0,0,0,0,0
qubit.com,ab split testing,6,11,01/05/16,170,0.29,20.48,0,647.17,0,0,0,1,390
qubit.com,abs test,2,2,01/02/16,260,0.89,0.62,0,304.55,0,0,0,1,720
qubit.com,marketing ai,1,2,01/01/17,320,0.26,11.54,0,0,0,0,0,0,590
qubit.com,split tests,2,6,01/08/16,0,0,0,0,0,0,0,0,0,0
qubit.com,artifical intelligence softwares for ecommerce,6,14,01/01/17,0,0,0,0,0,0,0,0,0,0
qubit.com,website split testing,6,13,01/08/16,10,0.51,0,0,21.15,0,0,0,1,30
qubit.com,sas predictive analytics training,6,11,01/01/17,10,0,0,0,0,0,0,0,0,10
qubit.com,free predictive analytics training,6,11,01/01/17,10,0,0,0,0,0,0,0,0,10
qubit.com,splittester,2,4,01/08/16,20,0.05,0,0,0,0,0,0,0,70
qubit.com,chicago police predictive analytics,4,9,01/12/16,10,0.18,0,0,0,0,0,0,0,10
qubit.com,ab testing website,3,10,01/06/16,70,0.65,26.2,0,59.22,0,0,0,1,210
qubit.com,artificial intelligence ecommerce,2,3,01/01/17,0,0,0,0,0,0,0,0,0,0
qubit.com,autoantibodies test,4,4,01/08/16,30,0.07,0,0,0,0,0,0,0,110
qubit.com,predictive forecasting,4,7,01/12/16,30,0.18,0,0,0,0,0,0,0,90
qubit.com,predictive reporting,5,8,01/01/17,10,0.5,0,0,0,0,0,0,0,40
qubit.com,predictive analysis companies,10,13,01/01/17,10,0,0,0,0,0,0,0,0,10
qubit.com,predictive analytics tutorial,7,14,01/01/17,30,0.78,34.97,0,139.59,0,0,0,1,110
qubit.com,marketing artificial intelligence,1,12,01/01/17,0,0,0,0,0,0,0,0,0,0
qubit.com,predictive marketing tools,4,5,01/01/17,10,0.81,26.41,0,0,0,0,0,0,20
qubit.com,predictive intelligence targeting,4,4,01/01/17,0,0,0,0,0,0,0,0,0,0
qubit.com,website ab testing,4,14,01/07/16,50,0.77,14.8,0,617.44,0,0,0,1,110
qubit.com,tag managment,2,3,01/11/16,0,0,0,0,0,0,0,0,0,0
qubit.com,split testing tools,1,13,01/08/16,50,0.77,17.49,0,205.81,0,0,0,1,140
qubit.com,predictive analytics pittsburgh,4,8,01/01/17,0,0,0,0,0,0,0,0,0,0
qubit.com,a b testing website,10,10,01/07/16,0,0,0,0,0,0,0,0,0,0
qubit.com,a and b testing,3,8,01/08/16,50,0.32,14.28,0,0,0,0,0,0,110
qubit.com,predictivesales,7,8,01/01/17,0,0,0,0,0,0,0,0,0,0
qubit.com,predictive intelligence software,6,14,01/01/17,10,1,0,0,0,0,0,0,0,10
qubit.com,machine learning big data,6,12,01/01/17,110,0.46,21.26,0,807.91,0,0,0,1,590
qubit.com,predictive analytics financial,6,11,01/12/16,0,0,0,0,0,0,0,0,0,0
qubit.com,split test software,5,14,01/08/16,0,0,0,0,0,0,0,0,0,0
qubit.com,recommnedation engine,6,12,01/01/17,0,0,0,0,0,0,0,0,0,0
qubit.com,Predictive Analytics for Dummies,5,6,01/01/17,320,0.98,8.35,40,300.32,2701.43,0.134,67.07,1,880
rejoiner.com,shopping cart abandonment,2,10,01/12/16,260,0.72,38.79,34,1562.3,4472.25,0.022,129.85,1.34,590
rejoiner.com,cart abandonment,2,14,01/12/16,320,0.78,54.3,73,11993.24,4255.39,0.006,58.34,1.05,880
rejoiner.com,email marketing campaigns,6,14,01/04/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,email remarketing,1,14,01/01/17,90,0.52,26.03,11,706.39,2411.2,0.016,219.32,1,320
rejoiner.com,cart abandonment email,4,7,01/01/17,170,0.68,34.28,11,1314.39,749.23,0.008,68.15,1,390
rejoiner.com,bulk email marketing campaign,6,14,01/04/16,30,0.1,26.54,0,0,0,0,0,0,90
rejoiner.com,free email marketing campaign,6,14,01/04/16,20,1,79.68,31,2053.44,8239.85,0.015,264.45,1,70
rejoiner.com,cart abandon,3,13,01/01/17,10,1,0,4,411.62,467.1,0.011,105.34,1.1,30
rejoiner.com,abandoned cart emails,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,email marketing campaign services,7,14,01/04/16,90,0.37,95.03,0,84.2,0,0,0,1,210
rejoiner.com,shopping cart abandonment software,5,14,01/12/16,20,1,49.36,0,42.1,0,0,0,2,30
rejoiner.com,exact target pricing,4,8,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,successful email marketing campaigns,6,14,01/04/16,50,0.78,72.98,0,0,0,0,0,0,110
rejoiner.com,browse abandonment plugin,1,6,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,correct cart abandonment Click-path site navigation,1,9,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,exacttarget.com vs angel.com,4,5,01/02/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,what is listrak pricing,2,4,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,bronto.com,1,4,01/07/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,bigcommerce browse abandonment,1,6,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,email marketing software for ecommerce,3,14,01/01/17,10,1,0,0,0,0,0,0,0,10
rejoiner.com,reduce shopping cart abandonment,3,12,01/01/17,10,0.92,0,0,285.33,0,0,0,2.02,40
rejoiner.com,ecommerce marketing automation tool,6,7,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,bluecore reviews,2,8,01/01/17,10,0.27,37.36,0,42.3,0,0,0,1,10
rejoiner.com,exacttarget pricing,3,5,01/01/17,140,0.34,14.86,0,126.29,0,0,0,1,210
rejoiner.com,magento browse abandonment,3,8,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,email lifecycle management,1,4,01/01/17,10,0.83,0,0,0,0,0,0,0,10
rejoiner.com,shopping cart adandonment,5,12,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,demandware browse abandonment,1,4,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,marketing automation tool ecommerce,7,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,cart abandonment tool,1,13,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,Bluecore,1,1,01/05/16,4400,0.22,16.86,69,5837.23,4081.62,0.012,59.44,1,8100
rejoiner.com,abandoned cart email,3,11,01/01/17,590,0.89,26.94,67,2998.31,1872.43,0.022,28.05,1,1300
rejoiner.com,magento abandoned carts,2,9,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,exacttarget vs,3,7,01/01/17,10,0.57,0,0,0,0,0,0,0,10
rejoiner.com,life cycle marketing strategies,3,8,01/01/17,10,0.41,17.93,0,0,0,0,0,0,10
rejoiner.com,email marketing tool for ecommerce,5,14,01/01/17,10,1,0,0,0,0,0,0,0,10
rejoiner.com,bronto mail,1,2,01/04/16,40,0.21,0.97,0,0,0,0,0,0,50
rejoiner.com,abandoned cart email strategy,2,14,01/01/17,10,0.92,29.94,0,575.34,0,0,0,1,20
rejoiner.com,cart abandonment campaign,2,14,01/01/17,10,0.55,0,0,42.1,0,0,0,1,10
rejoiner.com,life cycle marketing programs,4,10,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,shopify browse abandonment,1,5,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,product life cycle marketing,3,6,01/01/17,110,0.05,14.5,0,989.79,0,0,0,1,320
rejoiner.com,woocomoerce abandoned cart email,3,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,browse abandonment app,1,9,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,abandoned shopping cart recovery,7,14,01/01/17,10,0.96,50.85,0,0,0,0,0,0,30
rejoiner.com,abandoned cart software,1,14,01/01/17,10,0.95,57.34,0,42.1,0,0,0,1,30
rejoiner.com,browse abandonment campaign,1,6,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,abandon cart email,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,marketing automation tool for ecommerce,6,14,01/01/17,0,0,0,0,0,0,0,0,0,10
rejoiner.com,shopping cart abandonment email,2,12,01/01/17,30,0.98,43.25,0,84.2,0,0,0,1,50
rejoiner.com,browse abandonment platform,1,6,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,life cycle marketing,2,6,01/01/17,70,0.29,16.09,0,1594.66,0,0,0,1,210
rejoiner.com,top 10 saas cart abandonment solutions,2,11,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,browse abandonment,1,5,01/12/16,40,0.36,21.09,0,486.44,0,0,0,1,70
rejoiner.com,browse abandonment campaigns,1,10,01/12/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,lifecycle marketing programs,3,6,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,abandoned cart recovery emails,1,14,01/01/17,20,0.99,0,0,0,0,0,0,0,30
rejoiner.com,abandoned cart tool,1,14,01/01/17,10,0,0,0,0,0,0,0,0,10
rejoiner.com,listrak reviews,3,3,01/01/17,40,0.31,0,0,42.1,0,0,0,1,40
rejoiner.com,shoping cart abandonment,4,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,shopping cart abandoned,2,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,lifecycle email marketing,1,14,01/01/17,30,0.95,33.59,0,101.52,0,0,0,1,70
rejoiner.com,reduce cart abandonment discounts,4,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,browse abandonment emails,2,4,01/01/17,20,0.62,8.29,0,42.1,0,0,0,1,50
rejoiner.com,bronto software,1,3,01/12/16,1300,0.36,9.02,0,1192.78,0,0,0,1,1900
rejoiner.com,lifecymarketing,1,9,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,browse abandonment programs,1,6,01/12/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,cart abandonment discounts,6,11,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,email lifecycle,1,2,01/01/17,20,0.27,0,0,0,0,0,0,0,50
rejoiner.com,mobile cart abandonment,4,13,01/12/16,30,1,0,0,0,0,0,0,0,40
rejoiner.com,rejoiner,1,2,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,bronto reviews,2,5,01/01/17,30,0.33,0,0,63.45,0,0,0,1,50
rejoiner.com,cart abandonment software,1,7,01/01/17,90,0.38,54.33,17,163.71,5021.24,0.105,291.63,1,170
rejoiner.com,email marketing automation for ecommerce,7,14,01/01/17,10,1,162.33,0,0,0,0,0,0,10
rejoiner.com,mobile shopping cart abandonment,6,14,01/12/16,10,1,0,0,0,0,0,0,0,10
rejoiner.com,abandoned cart email template,1,7,01/01/17,90,0.86,36.96,0,126.29,0,0,0,1,210
rejoiner.com,recovering abandoned carts,3,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,Abandoned cart recovery,3,14,01/01/17,90,0.93,35.28,0,411.62,0,0,0,1.19,210
rejoiner.com,dropped shopping cart abandonment,3,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,lifecycle marketing,2,3,01/01/17,390,0.3,17.39,0,2203.77,0,0,0,1,720
rejoiner.com,life cycle marketing software,4,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,browse abandonment suite,1,6,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,customer lifecycle marketing,2,11,01/12/16,260,0.17,30.81,24,617.44,3197.35,0.04,131,1,390
rejoiner.com,lifecycle marketing infusionsoft,6,9,01/12/16,10,0.66,20.25,0,0,0,0,0,0,20
rejoiner.com,browse abandonment extension,1,2,01/12/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,bronto email,3,8,01/04/16,260,0.32,2.44,16,1108.58,258.63,0.015,15.96,1,390
rejoiner.com,decrease shopping cart abandonment,2,14,01/01/17,10,1,0,0,0,0,0,0,0,10
rejoiner.com,abandoned cart recovery email,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,ecommerce email marketing tool,5,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,how to reduce shopping cart abandonment,2,14,01/01/17,10,0.98,0,0,0,0,0,0,0,20
rejoiner.com,what is lifecycle marketing,2,4,01/01/17,30,0.01,0,0,0,0,0,0,0,50
rejoiner.com,abandoned cart recovery solution,3,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,ecommerce email marketing software,3,14,01/01/17,10,1,79.3,0,0,0,0,0,0,20
rejoiner.com,exact target competitors,3,12,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,abandoned cart solution,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,reduce cart abandonment,8,12,01/01/17,10,1,0,0,84.2,0,0,0,2,20
rejoiner.com,magneto abandoned cart email,2,14,01/01/17,0,0,0,0,0,0,0,0,0,10
rejoiner.com,recover abandoned carts,2,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,mobile cart abandonmnet,2,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,bronto pricing,2,6,01/01/17,70,0.56,27.94,0,84.2,0,0,0,1,140
rejoiner.com,what is life cycle marketing,2,2,01/01/17,10,0,0,0,0,0,0,0,0,10
rejoiner.com,browse abandonment software,1,5,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,cart abandoned solution,3,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,cart abandonment solution,4,8,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,abandoned cart recovery magento,2,14,01/01/17,10,1,0,0,42.1,0,0,0,1,20
rejoiner.com,cart abandoment,3,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,lifecycle marketing atlanta,3,4,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,customer life cycle marketing,3,14,01/12/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,shopping cart abandonment recovery,3,14,01/01/17,10,1,0,0,0,0,0,0,0,10
rejoiner.com,cart abandonment solutions,4,10,01/01/17,50,0.36,58.27,0,126.29,0,0,0,1.96,140
rejoiner.com,lifecycle marketing campaigns,3,13,01/01/17,10,0.46,0,0,21.15,0,0,0,1,20
rejoiner.com,Bluecore Pricing,1,7,01/01/17,20,0.38,3.09,0,21.15,0,0,0,1,30
rejoiner.com,abandoned cart email best practices,2,14,01/01/17,50,0.89,33.98,0,84.2,0,0,0,1,110
rejoiner.com,best cart abandonment emails,4,7,01/01/17,20,0.98,34.45,0,42.1,0,0,0,1,40
rejoiner.com,life cycle marketing campaigns,4,4,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,dropped cart abandonment,2,11,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,shopping cart abandonment solutions,2,12,01/01/17,30,0.96,53.18,0,0,0,0,0,0,70
rejoiner.com,cart abandonment recovery,2,14,01/01/17,10,1,0,0,0,0,0,0,0,20
rejoiner.com,shopping cart abandoment,6,14,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,lifecycle marketing strategies,3,6,01/01/17,0,0,0,0,0,0,0,0,0,0
rejoiner.com,Listrak Pricing,3,7,01/01/17,40,0.64,36.7,0,42.1,0,0,0,1,50
rejoiner.com,abandoned cart magento,3,14,01/01/17,30,0.99,53.05,0,121.62,0,0,0,1,260
rejoiner.com,panama email marketing camp,6,13,01/04/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,email marketing campaigns examples,4,14,01/04/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,insurance email marketing campaigns,11,14,01/03/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,sample email marketing campaign,10,14,01/03/16,10,0.71,52.3,0,0,0,0,0,0,30
rejoiner.com,email marketing camp,14,14,01/03/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,program for email marketing campaign for email marketing,6,14,01/04/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,email marketing campaign examples,6,13,01/03/16,40,0.78,34.72,0,0,0,0,0,0,170
rejoiner.com,best frequency email marketing campaign,6,14,01/04/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,e mail marketing campaign,7,14,01/04/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,email marketing campaign tips,10,10,01/03/16,20,0.84,0,0,42.1,0,0,0,1,50
rejoiner.com,email marketing campaign templates,14,14,01/03/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,opt in email marketing campaign,11,14,01/03/16,10,1,0,0,0,0,0,0,0,10
rejoiner.com,email marketing campaign strategy,6,7,01/04/16,40,0.85,34.8,0,0,0,0,0,0,90
rejoiner.com,marketing life cycle stages,3,7,01/02/16,20,0.27,12.9,0,0,0,0,0,0,70
rejoiner.com,marketing life cycle,2,5,01/02/16,170,0.16,11.26,0,0,0,0,0,0,390
rejoiner.com,lifecycle marketing software,4,8,01/06/16,10,1,0,0,0,0,0,0,0,10
rejoiner.com,life cycle of marketing,1,9,01/03/16,10,0.36,0,0,0,0,0,0,0,20
